ASIN,商品名,商品URL,投稿日,評価,投稿者,プロフィールURL,ベストレビュアーランキング,バリエーション,購入元,参考になった人数,レビューのタイトル,レビュー本文
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/11/8,1.0,潜り屋,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHRKV6JJULJUSIMVA6LKT3MK7LOQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,脚の部分,折りたたみの脚を出すのが硬いです。力いります。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/12,1.0,小川元貴,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHVUDW4H2CKRQOVCH6OZ25J2AH5A/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,1,壊れてました,両サイドのウッド部分が破損し、とれたまま送られてきました。ネジもなく、自分で直しました。足も全然だめ。星0です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/9/14,1.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHUSQ6RPVJSAQZTIRNFARXCWHLWA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,LOW or TALL,写真はLOWなのにTALLが届いた気に入って頼んだだけに残念??
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/6/13,1.0,かず,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGQYVLFLUH6PVRTO7FFH3E557PNQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,傷が…,素早い発送ありがとうございます。前々から欲しかった物でしたので楽しみに開封したら傷と塗装剥げがありガッカリしました。他にも傷を塗装でカバーした後などがあり、木の結合部はボルトが緩み締め込んでも受けがバカになっているのか締め込めない状態です。ここまで不具合のある商品は初めてでしたので星1つにさせていただきました。できることなら交換をしていただきたいです。追記一部鉄部分と木の部分に5ミリ以上の段差がありました…
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/7/20,1.0,皆川ちはる,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEGA6MYD2S7X2APHVTD6I7SXMYXQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,3,足が硬すぎて開かない…,サイズや軽さ、見た目はソロキャンプにちょうどよく、すごく楽しみにテーブルの足を広げようとしたものの、硬すぎてびくともしません…。女性ですが、一般の女性より体力あるほうだと思うものの、試行錯誤奮闘すること２時間…諦めました。楽しみにしてたのにすごく残念です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/6/26,1.0,フクロウ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFUFDPKONN7IAHA7VXMF2O4QEVYA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,1,破損とゆるみ,LOWタイプを購入しました。台とスタンドの取付にリベット使用してますが、納品時に破損してました。両サイドの木製の固定に使用しているネジがゆるく、キツくしめることができません。返品手続きもめんどくさいので、自作で改造しました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/8,1.0,さなかた,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFYRCN3JW245D2IBROR6Z5GDATVQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,2,壊れました,1度キャンプで使用しました。クーラーボックスを載せたとき脚がおれました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/7/19,1.0,隼人,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHZGUEPOGPAPI66MJ7DBEKZFEA5Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,1,木板が割れてる,即返品処理します。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/2/25,1.0,San,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFZN46P6HAGJI7HEGFLWK62LVXYQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,1,ちゃちい,完全にハズレ商品
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/12/7,2.0,らいと,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AECHOE7SSPUKRYTDQZLITKSNB2NA/ref=cm_cr_pr_pdp,,,,,安かろう悪かろう,自分はハズレを引きました；；交換しても同じようなものが届きそうなので諦めることに。良かったところ・デザインが良い・軽い気になる所・とにかく作りが雑鉄の段差が酷く塗装が汚い。塗装の上からバリを取ったような傷が多い。木の部分がネジで取れるので耐熱スプレーで補修しようかなと思います。・足がブラブラ折りたたむ時に片足がブラブラするこれはみなさん言っていた通りでした。総括物としてはしっかりしているが天板がしっかり塗装されていれば売れ筋No.1になれたかもしれないのが残念。この仕上がりでこの値段は高すぎる。と言うのが正直な気持ち。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/7,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AG2QXDZVP5QU7IXYWMBAKFCEGWKA/ref=cm_cr_pr_pdp,,サイズ: TALL,,,デザイン性が良くコスパも良い,足の開閉が緩く 勝手に開きますが 許容範囲使い勝手が良く 長く使えそうです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/2/7,5.0,キャンプでボーッ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AE3CPR5OXR4SZ5WJO2VFOUFPEVCQ/ref=cm_cr_pr_pdp,,サイズ: TALL,,,お洒落でカッコいい,まだ未使用なので耐熱性などは分かりませんが、見た目のカッコ良さはたまりません。個人的には欲しくて買った物なので満足です。安定感も問題なく大きさ・軽さも私は車移動なので気になりません製品の作りの荒さも無く？と思いましたが両サイドの木の仕上げが少し荒い所がありました。が少しペーパーで落としてあげると問題無いです。自分で最後の仕上げわしたかと思うと愛着も湧きます♪
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/28,4.0,松浪礼,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHHUUL37UXADWGZ7NZWZXCHFXLMA/ref=cm_cr_pr_pdp,,サイズ: LOW,,,網目部分の利便性とデザイン,網目部分の利便性とデザインは最高です。欠点としてはやはり脚部のロックがなく、少しの移動でぐらついてしまうこと。改善してもらえると文句なしです！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/1/10,2.0,匿名,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEYZUZVUCC6TI3N4SY65CIVBMLNQ/ref=cm_cr_pr_pdp,,サイズ: LOW,,,重い,当たり前かもしれませんが、丈夫ですが兎に角重いです。脚の折りたたみも結構大変です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/6/1,1.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEDBO454YX7267QKRGYUZIQTEAKQ/ref=cm_cr_pr_pdp,,サイズ: LOW,,,ゴミ,足を開いた瞬間、溶接部分から折れました。そもそも2点だけの溶接なんて弱すぎる。よく作ったな、こんなゴミ
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/11/11,5.0,AKBMG,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFHYEQHFKA2EGNMHZJ6O7QE54KTQ/ref=cm_cr_pr_pdp,,サイズ: LOW,,,デザインが良い,まだ実践投入してませんが側面ウッドがお洒落です。Tallタイプの収納袋が大き過ぎる感はありますが商品自体は満足です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/2/23,5.0,ヒロトウサン,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHMUJKCZOO5GBWR6DVEEXFWAABXA/ref=cm_cr_pr_pdp,,サイズ: LOW,,1,アイアンロースタイル　コスパ最高だと思います,アイアンロースタイル想像通りでよかった脚も硬すぎず安定感有り実際にキャンプで使うのが楽しみです
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/7/25,1.0,Amazonカスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGBE2TCADE44TJG6CJ2DSD3KVNNA/ref=cm_cr_pr_pdp,,,,,適当なつくり,この部分がガタガタしたので裏を見ると木ネジ（片側2本　計4本）で止めてありますが、木ネジ4本ともゆるゆるで内2本はバカになっており、締まりません。いい加減なつくりです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/1/14,4.0,テツ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHEVX4DYNYQPCSBZ3EPLHIYOESUA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,3,TALLとLOWどちらも買いました。,まずTALLタイプですが、ソロキャンプでのメインテーブルとして購入しました。大きさ、高さに関しては丁度良かったです。しかし、足を立たせる際なんですが、TALLタイプに関してはよくあるタイプで、足を内側に押し込みながら足を広げてロックがかかるというタイプなんですけども、この商品に関しては非常にやりづらいです…。まず、内側に押し込む時、均等に力をかけないとロックが外れなく、どちらか片側だけに力がかかってしまうと足が本体から外れてしまいます。ようやく足を立たせてもロックはかかるのですが、かなり遊びがある為けっこう足が動きます。ほぼロックしたとは言えない状態ですね。自ら足をハの字に開き、地面へ着けないと安定しません。正直かなり面倒でした。そしてLOWタイプは、クーラーBOX台として購入しました。テーブル高さが低くいので、地ベタスタイルでも使えると思います。足は固定式でなく、そのまま開いて立たせるタイプです。最後に、TALLとLOWは同じ木枠なので、見た目合わせる為に揃えたのですが、TALLとLOWの木枠の色味が違ってたので残念です。結果的に、価格に対してはクオリティが低い商品だと思います。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/2/14,5.0,やんちゃ,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFKCPHYNMKH3ICMLIC7IUQZ3AQVA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,2,新しい一軍,これまで焚き火では某焚き火テーブルを愛用してきたしハイチェアの時には使用すると思うがロースタイルでは何よりもこちらが使いやすく気に入った。軽さと黒と木の風合い・丁度よい高さとキャンプの新しい一軍製品である。2台目の購入も検討中。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/31,5.0,たいちゃん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFN7M2GISUPEDUKZYJUZC5NMRDWA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,丁度良い,ソロキャン用に丁度良いサイズのLOWテーブルを探していました。地べたスタイルには丁度良い高さ、天板の大きさです。安定性に欠けるといったレビューもありましたが、そんなことはないと感じました。基本オートキャンプなので軽さは度外視、そこまで重くもありません。お手頃な値段ですがデザインも良く所有欲を満たしてくれるテーブルです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/5/2,5.0,no,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGT7LUX5V3IMTNKWUKQJ6LQH5E5A/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインがいい,デザインに惚れてLow購入しました。足のロックが出来たらよかったかなとは思いますが収納袋にいれて持ち運びするので特に問題ではないです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/6/29,5.0,N,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AF3L2LAZR56UTFU7H4NZTOX7NSCA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインが気に入ってます。,軽くて、安定性も良いです。耐久性は、まだ使い初めたばかりなのでわかりません。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/7,5.0,mako-chan,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGZIHY4SJDKNBDFW2VT5WR2LZ2ZQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,お洒落！,耐熱性能は分かりませんが、デザインはとてもお洒落！部屋に置いてても気分が上がります。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/7/26,5.0,しぶさん,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFSE66VX7BXAYK2KBKKP5RDBFL6Q/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,まぁ、普通です,かっこいいし、まぁ普通かなぁw
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/6/24,5.0,hiro,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFLP3XENTD32IRF4TSAFYNJIFTQA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,凄く良いです,まず何よりオシャレでかっこいいです。安定性もすごく良さそうなので早くキャンプでデビューさせたいです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/8/12,5.0,安田清二,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFIEXDZPSSQYVDIUEJUVOPFJ2JKQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,多機能で万能,早速キャンプで使用しましたが、テーブルにもなりごとく代わりにもなり、ほどよい大きさと高さでいい仕事をしてくれました。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/3/18,5.0,雜賀,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFX4IH4PUD7Z3EL6CVGSK4LKJYSQ/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,満足している。足の開き方がわかりづらかった。,満足している。足の開き方がわかりづらかった。1度試せば、問題なく使えた。木の部分に小さな傷があるが、気にならない。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/3/10,4.0,匿名,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHTGIHWMJJMU4THGPS5CNUH2U5AA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,1,コスパよし♪,軽く使いやすい♪見た目もよくコストパフォーマンスがいい、足が固定はされないのでそこだけ注意が必要
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/6/24,4.0,塚田正裕,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AH2B4RKDAYHMY6OK5BIGV46PVWVA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,とてもいいです,もう少し足の開きが硬くても良かったかなと
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/4/17,5.0,キャンパー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHQSRGNPBJ6F6ZIIRVB2T3OCPIPA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,安価なのにデザインが良い,重さが軽くは無かったくらいで、後は申し分無し。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/5/30,5.0,北海道太郎,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGOYDRQCR6NOAUBIIBYLIACTUYTQ/ref=cm_cr_pr_pdp,,サイズ: TALL,,,デザインが良い,質感がいいです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/1/10,4.0,yoshi,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEMC4EXQ7PP6BHKNFRY4POEVDENQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,4,イイ感じです,ローの高さで下に小型のウッドストーブ仕込めるのでソロの地べた&超ロースタイルの私には使い方勝手良さげです。耐久性なんかは分からないですがアレコレ使って行きたいと思います。メッシュ部が変形してもソレはソレで使い込んだ味として受け止めるべき。訳の分からん事をレビューに上げる人はカセットコンロ使いなさいって事です。思っていたより品質も悪く無いしユニフレームの焚き火テーブルよりも使い勝手良さげで気に入りました。最近の中華製は当たり外れはある物のシッカリ作り込んでくるメーカーも増えてきたのも確か。足を引っ張るいい加減なメーカーが撤退してくれるのを願うばかりです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/3/4,4.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AH7OVQKD7UK7T3ROOVK3Y7L3HYHA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,可愛い,デザインがオシャレで可愛かったです
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/7/9,4.0,フーミン,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHESINBZSOSKPFN6GKVUHDMVMXAQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,デザインと大きさが良かった！,焼印がしっかりしていてデザインと大きさが良くて購入しました。少し気になったのが足を畳んだ状態からテーブルを持ち上げると勝手に開いてしまうので(片足だけ)星4にしました！この価格でこのクオリティなら満足です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/8/3,5.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFGJG4DO7QIJ5FB3BMBZ24PFRQMQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,オシャレで、いろいろ使える所が良い,デザイン性良く値段の割にはお得感あり。耐熱性は、400°を守ってと説明書に書いてあり。耐熱性あると思います。安定性は、足を開いた時にちゃんと開いたかを確認すれば安定あります。開いた時のストッパーがあれば、もっと良いです。軽いので持ち運び便利です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/8/8,4.0,なす,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHFZ7PB362YRY6P7LTFX5WIOTQFA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,商品自体は良い,ちょうどいいサイズでソロキャンでは使いやすいのだが、脚の安定性が悪く無理な使い方すると倒れてしまいそうになる。というのも脚を広げてもロックされず、内側に戻ってしまう動作があるので時々脚を広げるという動作が増えてしまう
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/8/16,4.0,かず,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFGBERWXZ7JO4BZ5DCWHCXHH777Q/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,まぁ良い買い物でした,足がロックしないから、安定性は星少ないです。使い方次第ですね。置いて動かす時は注意しますが、ちゃんと置けば問題ないです。2個買ったのですが、買い足し予定でいます。オシャレで良いですよ
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/1/1,5.0,井上敬文,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHWK7WHFTX4XG2WMBSYBHVXXT7KQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,最高です,とても満足です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/2/2,5.0,wkmt,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AFPAZKVJ77JZ5L3Z5CZUYBSYOVWA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,機能性・デザイン両方◎,アウトドアテーブルを探していたところこちらの商品を見つけたので購入しました。デザインが素敵だったので見た目重視で購入しましたが、機能性もとても良いです！テーブルとしてだけでなく、下に火を入れてお湯を沸かしたり、場所を移動したい時も両脇を持てば熱くないところが特に気に入りました！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/5/4,4.0,Amazon カスタマー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGJPYNELD7FHQ4XEOALS3P5Z4OOA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,ガタつき無く安定してる。,両サイドのウッドも高級感があり、脚も両サイドの高さ誤差無く安定しています。これからキャンプにて使用しますが、キャンプまだはリビングにて観葉植物??を置いて自然界の雰囲気を感じてます。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/2/14,3.0,Snow,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AE7HY2O5B44LG6CWKXHZJ7LVQTQQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,足ロック無し,足ロック骨ロックぐらつくね
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/8/19,5.0,CAMP H,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AG7BUYZWEERVGMTBSY4LMRDTGEUQ/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,サイズ感が最高,メッシュLOWテーブルですがサイズ感が本当に求めていた最高のサイズで高さ、幅、奥行き、カンペキ間違いない！！価格も安い！！本当に最高です！！
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/1/4,5.0,BreatH,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHZ36QDKZAKELW6ZEEP526JTBVGA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,最高,ソロのロースタイルには抜群です。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2021/11/30,5.0,Y,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AGXIXHW4S76OAY4CLYR6XE7Q4IRA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,カッコいい,デザインとお値段に惹かれて購入しました。ガタつきもなく、とてもしっかりしています。これから大事に使っていきたいと思います。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/8/6,5.0,Kindleユーザー,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AE57YGXUFCVJZM2VKBI7O44BF2RA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,手軽に物置きに使えて、簡単な料理する時とかにも便利。,足を広げるのに、ちょっと押し方にコツがいりますが、すぐに慣れました。サイドのウッドでちょっと横にずらす時とかの持ち手になって熱いものを置いた状態でも熱さを感じないので良いです。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/8/6,4.0,Zaurus太郎,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AEWSLKJDOTBXAGYY62YGI35JLGFA/ref=cm_cr_pr_pdp,,サイズ: LOW,Amazonで購入,,総じて良しだが、更なる進化も期待,LOWタイプを購入。少し重量があり、使用時の安定感を期待できる。ただし脚開閉機構は耐久性が低そうで、いずれフラフラとしてしまいそう。ここは改善を期待。また、脚先端が鋭く素手では少し危ない。ここも改善されるとワンランクアップ。デザインの良さはピカイチなのでこれを損なわない造りになるとより良い。
B098PZP4QY,ChillCamping(チルキャンピング) キャンプ アウトドア テーブル 焚き火 フィールドラック クーラーボックススタンド,https://www.amazon.co.jp/dp/B098PZP4QY/,2022/8/10,5.0,桜吹雪,https://www.amazon.co.jp/gp/pdp/profile/amzn1.account.AHOO4A7RK5PWBIYCPFKNN7UNMJWA/ref=cm_cr_pr_pdp,,サイズ: TALL,Amazonで購入,,お値段以上,脚を出す時の硬さ、多少のグラつきはありますが、神経質な方でなければ安定が悪いと感じる程のものでは無いので、値段と見た目の可愛さで買って損はないと思います。
